"","chr","from","to","data_type","target","cancer_type","labeling_type","repeat"
"689","11",30300000,30400000,"train","X0","bone","99.9.",1
"693","11",45700000,45800000,"train","X0","bone","99.9.",1
"694","11",46100000,46200000,"train","X0","bone","99.9.",1
"698","11",60500000,60600000,"train","X0","bone","99.9.",1
"699","11",63100000,63200000,"train","X0","bone","99.9.",1
"701","11",67100000,67200000,"train","X0","bone","99.9.",1
"702","11",68500000,68600000,"train","X0","bone","99.9.",1
"703","11",68900000,6.9e+07,"train","X0","bone","99.9.",1
"704","11",69500000,69600000,"train","X0","bone","99.9.",1
"705","11",69600000,69700000,"train","X0","bone","99.9.",1
"707","11",71200000,71300000,"train","X0","bone","99.9.",1
"708","11",7.4e+07,74100000,"train","X0","bone","99.9.",1
"709","11",77700000,77800000,"train","X0","bone","99.9.",1
"710","11",7.8e+07,78100000,"train","X0","bone","99.9.",1
"711","11",78200000,78300000,"train","X0","bone","99.9.",1
"712","11",78300000,78400000,"train","X0","bone","99.9.",1
"714","11",79500000,79600000,"train","X0","bone","99.9.",1
"715","11",80200000,80300000,"train","X0","bone","99.9.",1
"716","11",80500000,80600000,"train","X0","bone","99.9.",1
"717","11",81900000,8.2e+07,"train","X0","bone","99.9.",1
"718","11",8.3e+07,83100000,"train","X0","bone","99.9.",1
"720","11",84200000,84300000,"train","X0","bone","99.9.",1
"721","11",86100000,86200000,"train","X0","bone","99.9.",1
"722","11",8.7e+07,87100000,"train","X0","bone","99.9.",1
"723","11",100800000,100900000,"train","X0","bone","99.9.",1
"725","11",102100000,102200000,"train","X0","bone","99.9.",1
"726","11",105800000,105900000,"train","X0","bone","99.9.",1
"728","11",1.07e+08,107100000,"train","X0","bone","99.9.",1
"729","11",121900000,1.22e+08,"train","X0","bone","99.9.",1
"730","11",123100000,123200000,"train","X0","bone","99.9.",1
"732","11",128300000,128400000,"train","X0","bone","99.9.",1
"733","11",128500000,128600000,"train","X0","bone","99.9.",1
"735","11",1.29e+08,129100000,"train","X0","bone","99.9.",1
"736","12",1200000,1300000,"train","X0","bone","99.9.",1
"737","12",1600000,1700000,"train","X0","bone","99.9.",1
"738","12",3400000,3500000,"train","X0","bone","99.9.",1
"739","12",3600000,3700000,"train","X0","bone","99.9.",1
"740","12",4500000,4600000,"train","X0","bone","99.9.",1
"743","12",14200000,14300000,"train","X0","bone","99.9.",1
"744","12",18200000,18300000,"train","X0","bone","99.9.",1
"745","12",19400000,19500000,"train","X0","bone","99.9.",1
"748","12",24300000,24400000,"train","X0","bone","99.9.",1
"750","12",26300000,26400000,"train","X0","bone","99.9.",1
"751","12",29500000,29600000,"train","X0","bone","99.9.",1
"753","12",31900000,3.2e+07,"train","X0","bone","99.9.",1
"754","12",38600000,38700000,"train","X0","bone","99.9.",1
"757","12",44600000,44700000,"train","X0","bone","99.9.",1
"758","12",47400000,47500000,"train","X0","bone","99.9.",1
"760","12",48400000,48500000,"train","X0","bone","99.9.",1
"761","12",48500000,48600000,"train","X0","bone","99.9.",1
"762","12",55800000,55900000,"train","X0","bone","99.9.",1
"763","12",56400000,56500000,"train","X0","bone","99.9.",1
"764","12",56500000,56600000,"train","X0","bone","99.9.",1
"765","12",61700000,61800000,"train","X0","bone","99.9.",1
"766","12",64500000,64600000,"train","X0","bone","99.9.",1
"767","12",69500000,69600000,"train","X0","bone","99.9.",1
"768","12",7.4e+07,74100000,"train","X0","bone","99.9.",1
"769","12",74600000,74700000,"train","X0","bone","99.9.",1
"770","12",78500000,78600000,"train","X0","bone","99.9.",1
"771","12",80100000,80200000,"train","X0","bone","99.9.",1
"772","12",82700000,82800000,"train","X0","bone","99.9.",1
"773","12",8.3e+07,83100000,"train","X0","bone","99.9.",1
"774","12",86100000,86200000,"train","X0","bone","99.9.",1
"775","12",9.1e+07,91100000,"train","X0","bone","99.9.",1
"776","12",93900000,9.4e+07,"train","X0","bone","99.9.",1
"778","12",103100000,103200000,"train","X0","bone","99.9.",1
"779","12",104300000,104400000,"train","X0","bone","99.9.",1
"780","12",106600000,106700000,"train","X0","bone","99.9.",1
"782","12",111700000,111800000,"train","X0","bone","99.9.",1
"783","12",117600000,117700000,"train","X0","bone","99.9.",1
"784","12",118700000,118800000,"train","X0","bone","99.9.",1
"785","12",121700000,121800000,"train","X0","bone","99.9.",1
"788","12",125200000,125300000,"train","X0","bone","99.9.",1
"789","12",125300000,125400000,"train","X0","bone","99.9.",1
"790","12",125800000,125900000,"train","X0","bone","99.9.",1
"792","12",130900000,1.31e+08,"train","X0","bone","99.9.",1
"795","12",132900000,1.33e+08,"train","X0","bone","99.9.",1
"797","13",19300000,19400000,"train","X0","bone","99.9.",1
"799","13",22300000,22400000,"train","X0","bone","99.9.",1
"800","13",23500000,23600000,"train","X0","bone","99.9.",1
"801","13",28600000,28700000,"train","X0","bone","99.9.",1
"802","13",30100000,30200000,"train","X0","bone","99.9.",1
"803","13",30600000,30700000,"train","X0","bone","99.9.",1
"805","13",3.1e+07,31100000,"train","X0","bone","99.9.",1
"807","13",42700000,42800000,"train","X0","bone","99.9.",1
"808","13",45900000,4.6e+07,"train","X0","bone","99.9.",1
"809","13",57100000,57200000,"train","X0","bone","99.9.",1
"811","13",6.6e+07,66100000,"train","X0","bone","99.9.",1
"812","13",67900000,6.8e+07,"train","X0","bone","99.9.",1
"813","13",70600000,70700000,"train","X0","bone","99.9.",1
"814","13",78300000,78400000,"train","X0","bone","99.9.",1
"815","13",78400000,78500000,"train","X0","bone","99.9.",1
"816","13",81800000,81900000,"train","X0","bone","99.9.",1
"819","13",86900000,8.7e+07,"train","X0","bone","99.9.",1
"820","13",87100000,87200000,"train","X0","bone","99.9.",1
"822","13",93400000,93500000,"train","X0","bone","99.9.",1
"823","13",98900000,9.9e+07,"train","X0","bone","99.9.",1
"824","13",101900000,1.02e+08,"train","X0","bone","99.9.",1
"825","13",102400000,102500000,"train","X0","bone","99.9.",1
"828","13",109600000,109700000,"train","X0","bone","99.9.",1
"830","13",114800000,114900000,"train","X0","bone","99.9.",1
"831","14",20300000,20400000,"train","X0","bone","99.9.",1
"832","14",21700000,21800000,"train","X0","bone","99.9.",1
"835","14",28600000,28700000,"train","X0","bone","99.9.",1
"837","14",35700000,35800000,"train","X0","bone","99.9.",1
"838","14",40300000,40400000,"train","X0","bone","99.9.",1
"842","14",50900000,5.1e+07,"train","X0","bone","99.9.",1
"843","14",55500000,55600000,"train","X0","bone","99.9.",1
"844","14",56100000,56200000,"train","X0","bone","99.9.",1
"845","14",5.7e+07,57100000,"train","X0","bone","99.9.",1
"847","14",68600000,68700000,"train","X0","bone","99.9.",1
"848","14",69800000,69900000,"train","X0","bone","99.9.",1
"853","14",82700000,82800000,"train","X0","bone","99.9.",1
"854","14",89600000,89700000,"train","X0","bone","99.9.",1
"856","14",96800000,96900000,"train","X0","bone","99.9.",1
"857","14",102600000,102700000,"train","X0","bone","99.9.",1
"860","14",106100000,106200000,"train","X0","bone","99.9.",1
"862","14",106700000,106800000,"train","X0","bone","99.9.",1
"864","15",23600000,23700000,"train","X0","bone","99.9.",1
"865","15",25900000,2.6e+07,"train","X0","bone","99.9.",1
"869","15",34800000,34900000,"train","X0","bone","99.9.",1
"873","15",46500000,46600000,"train","X0","bone","99.9.",1
"876","15",51900000,5.2e+07,"train","X0","bone","99.9.",1
"877","15",6.3e+07,63100000,"train","X0","bone","99.9.",1
"878","15",65800000,65900000,"train","X0","bone","99.9.",1
"880","15",68800000,68900000,"train","X0","bone","99.9.",1
"881","15",70600000,70700000,"train","X0","bone","99.9.",1
"882","15",7.1e+07,71100000,"train","X0","bone","99.9.",1
"883","15",71100000,71200000,"train","X0","bone","99.9.",1
"885","15",74200000,74300000,"train","X0","bone","99.9.",1
"887","15",83800000,83900000,"train","X0","bone","99.9.",1
"888","15",86100000,86200000,"train","X0","bone","99.9.",1
"890","15",89100000,89200000,"train","X0","bone","99.9.",1
"891","15",89200000,89300000,"train","X0","bone","99.9.",1
"892","15",90800000,90900000,"train","X0","bone","99.9.",1
"894","15",94700000,94800000,"train","X0","bone","99.9.",1
"897","16",1.3e+07,13100000,"train","X0","bone","99.9.",1
"898","16",16800000,16900000,"train","X0","bone","99.9.",1
"899","16",18600000,18700000,"train","X0","bone","99.9.",1
"901","16",22700000,22800000,"train","X0","bone","99.9.",1
"902","16",23400000,23500000,"train","X0","bone","99.9.",1
"903","16",24100000,24200000,"train","X0","bone","99.9.",1
"904","16",25100000,25200000,"train","X0","bone","99.9.",1
"905","16",2.8e+07,28100000,"train","X0","bone","99.9.",1
"907","16",32300000,32400000,"train","X0","bone","99.9.",1
"909","16",32800000,32900000,"train","X0","bone","99.9.",1
"910","16",3.3e+07,33100000,"train","X0","bone","99.9.",1
"911","16",58900000,5.9e+07,"train","X0","bone","99.9.",1
"913","16",67200000,67300000,"train","X0","bone","99.9.",1
"916","16",69900000,7e+07,"train","X0","bone","99.9.",1
"917","16",70200000,70300000,"train","X0","bone","99.9.",1
"920","16",75600000,75700000,"train","X0","bone","99.9.",1
"922","16",84400000,84500000,"train","X0","bone","99.9.",1
"923","16",84500000,84600000,"train","X0","bone","99.9.",1
"924","16",87700000,87800000,"train","X0","bone","99.9.",1
"925","16",89900000,9e+07,"train","X0","bone","99.9.",1
"927","17",1900000,2e+06,"train","X0","bone","99.9.",1
"928","17",3900000,4e+06,"train","X0","bone","99.9.",1
"930","17",5100000,5200000,"train","X0","bone","99.9.",1
"931","17",5700000,5800000,"train","X0","bone","99.9.",1
"932","17",7e+06,7100000,"train","X0","bone","99.9.",1
"933","17",12500000,12600000,"train","X0","bone","99.9.",1
"934","17",13400000,13500000,"train","X0","bone","99.9.",1
"936","17",21300000,21400000,"train","X0","bone","99.9.",1
"937","17",25300000,25400000,"train","X0","bone","99.9.",1
"938","17",27500000,27600000,"train","X0","bone","99.9.",1
"939","17",29100000,29200000,"train","X0","bone","99.9.",1
"940","17",36200000,36300000,"train","X0","bone","99.9.",1
"941","17",38100000,38200000,"train","X0","bone","99.9.",1
"942","17",38200000,38300000,"train","X0","bone","99.9.",1
"943","17",39200000,39300000,"train","X0","bone","99.9.",1
"944","17",41900000,4.2e+07,"train","X0","bone","99.9.",1
"946","17",44500000,44600000,"train","X0","bone","99.9.",1
"947","17",47400000,47500000,"train","X0","bone","99.9.",1
"949","17",48300000,48400000,"train","X0","bone","99.9.",1
"950","17",48900000,4.9e+07,"train","X0","bone","99.9.",1
"951","17",57100000,57200000,"train","X0","bone","99.9.",1
"954","17",62100000,62200000,"train","X0","bone","99.9.",1
"956","17",63900000,6.4e+07,"train","X0","bone","99.9.",1
"958","17",75300000,75400000,"train","X0","bone","99.9.",1
"959","17",7.7e+07,77100000,"train","X0","bone","99.9.",1
"960","17",77300000,77400000,"train","X0","bone","99.9.",1
"962","17",80100000,80200000,"train","X0","bone","99.9.",1
"963","17",80500000,80600000,"train","X0","bone","99.9.",1
"966","18",7800000,7900000,"train","X0","bone","99.9.",1
"969","18",10600000,10700000,"train","X0","bone","99.9.",1
"971","18",12100000,12200000,"train","X0","bone","99.9.",1
"979","18",69200000,69300000,"train","X0","bone","99.9.",1
"981","18",74400000,74500000,"train","X0","bone","99.9.",1
"985","19",3100000,3200000,"train","X0","bone","99.9.",1
"987","19",6700000,6800000,"train","X0","bone","99.9.",1
"988","19",7800000,7900000,"train","X0","bone","99.9.",1
"989","19",8200000,8300000,"train","X0","bone","99.9.",1
"990","19",11400000,11500000,"train","X0","bone","99.9.",1
"991","19",12600000,12700000,"train","X0","bone","99.9.",1
"992","19",19400000,19500000,"train","X0","bone","99.9.",1
"994","19",19800000,19900000,"train","X0","bone","99.9.",1
"995","19",30900000,3.1e+07,"train","X0","bone","99.9.",1
"996","19",36600000,36700000,"train","X0","bone","99.9.",1
"997","19",39400000,39500000,"train","X0","bone","99.9.",1
"998","19",41100000,41200000,"train","X0","bone","99.9.",1
"999","19",41200000,41300000,"train","X0","bone","99.9.",1
"1001","19",42300000,42400000,"train","X0","bone","99.9.",1
"1002","19",42600000,42700000,"train","X0","bone","99.9.",1
"1004","19",42800000,42900000,"train","X0","bone","99.9.",1
"1005","19",4.5e+07,45100000,"train","X0","bone","99.9.",1
"1007","19",48200000,48300000,"train","X0","bone","99.9.",1
"1010","19",49600000,49700000,"train","X0","bone","99.9.",1
"1012","19",57900000,5.8e+07,"train","X0","bone","99.9.",1
"1015","20",14500000,14600000,"train","X0","bone","99.9.",1
"1016","20",20100000,20200000,"train","X0","bone","99.9.",1
"1017","20",23100000,23200000,"train","X0","bone","99.9.",1
"1018","20",25800000,25900000,"train","X0","bone","99.9.",1
"1021","20",34200000,34300000,"train","X0","bone","99.9.",1
"1022","20",36800000,36900000,"train","X0","bone","99.9.",1
"1023","20",3.7e+07,37100000,"train","X0","bone","99.9.",1
"1024","20",53600000,53700000,"train","X0","bone","99.9.",1
"1026","20",56800000,56900000,"train","X0","bone","99.9.",1
"1027","20",57200000,57300000,"train","X0","bone","99.9.",1
"1028","20",61300000,61400000,"train","X0","bone","99.9.",1
"1029","20",61500000,61600000,"train","X0","bone","99.9.",1
"1030","20",61800000,61900000,"train","X0","bone","99.9.",1
"1031","20",62700000,62800000,"train","X0","bone","99.9.",1
"1032","21",1.1e+07,11100000,"train","X0","bone","99.9.",1
"1034","21",24600000,24700000,"train","X0","bone","99.9.",1
"1035","21",28700000,28800000,"train","X0","bone","99.9.",1
"1037","21",3.6e+07,36100000,"train","X0","bone","99.9.",1
"1038","21",36100000,36200000,"train","X0","bone","99.9.",1
"1040","21",36300000,36400000,"train","X0","bone","99.9.",1
"1041","21",36600000,36700000,"train","X0","bone","99.9.",1
"1042","21",37200000,37300000,"train","X0","bone","99.9.",1
"1044","21",37500000,37600000,"train","X0","bone","99.9.",1
"1046","21",37900000,3.8e+07,"train","X0","bone","99.9.",1
"1047","21",38100000,38200000,"train","X0","bone","99.9.",1
"1048","21",38500000,38600000,"train","X0","bone","99.9.",1
"1050","21",39600000,39700000,"train","X0","bone","99.9.",1
"1054","21",40200000,40300000,"train","X0","bone","99.9.",1
"1055","21",40300000,40400000,"train","X0","bone","99.9.",1
"1057","21",40500000,40600000,"train","X0","bone","99.9.",1
"1058","21",41500000,41600000,"train","X0","bone","99.9.",1
"1060","21",44300000,44400000,"train","X0","bone","99.9.",1
"1061","21",45100000,45200000,"train","X0","bone","99.9.",1
"1062","21",45600000,45700000,"train","X0","bone","99.9.",1
"1063","21",45800000,45900000,"train","X0","bone","99.9.",1
"1064","21",46400000,46500000,"train","X0","bone","99.9.",1
"1065","21",46800000,46900000,"train","X0","bone","99.9.",1
"1066","21",4.7e+07,47100000,"train","X0","bone","99.9.",1
"1067","21",47100000,47200000,"train","X0","bone","99.9.",1
"1068","21",47200000,47300000,"train","X0","bone","99.9.",1
"1069","22",17200000,17300000,"train","X0","bone","99.9.",1
"1070","22",18700000,18800000,"train","X0","bone","99.9.",1
"1071","22",20300000,20400000,"train","X0","bone","99.9.",1
"1072","22",20700000,20800000,"train","X0","bone","99.9.",1
"1073","22",20800000,20900000,"train","X0","bone","99.9.",1
"1074","22",21400000,21500000,"train","X0","bone","99.9.",1
"1075","22",22300000,22400000,"train","X0","bone","99.9.",1
"1076","22",23200000,23300000,"train","X0","bone","99.9.",1
"1078","22",23600000,23700000,"train","X0","bone","99.9.",1
"1079","22",2.7e+07,27100000,"train","X0","bone","99.9.",1
"1080","22",27200000,27300000,"train","X0","bone","99.9.",1
"1081","22",27300000,27400000,"train","X0","bone","99.9.",1
"1082","22",27400000,27500000,"train","X0","bone","99.9.",1
"1083","22",27500000,27600000,"train","X0","bone","99.9.",1
"1084","22",27700000,27800000,"train","X0","bone","99.9.",1
"1086","22",2.8e+07,28100000,"train","X0","bone","99.9.",1
"1087","22",28100000,28200000,"train","X0","bone","99.9.",1
"1088","22",28300000,28400000,"train","X0","bone","99.9.",1
"1089","22",28800000,28900000,"train","X0","bone","99.9.",1
"1092","22",29100000,29200000,"train","X0","bone","99.9.",1
"1094","22",29400000,29500000,"train","X0","bone","99.9.",1
"1095","22",29500000,29600000,"train","X0","bone","99.9.",1
"1097","22",29700000,29800000,"train","X0","bone","99.9.",1
"1098","22",29900000,3e+07,"train","X0","bone","99.9.",1
"1099","22",3e+07,30100000,"train","X0","bone","99.9.",1
"1101","22",30200000,30300000,"train","X0","bone","99.9.",1
"1102","22",30600000,30700000,"train","X0","bone","99.9.",1
"1103","22",31500000,31600000,"train","X0","bone","99.9.",1
"1104","22",32100000,32200000,"train","X0","bone","99.9.",1
"1105","22",32300000,32400000,"train","X0","bone","99.9.",1
"1106","22",32400000,32500000,"train","X0","bone","99.9.",1
"1109","22",3.6e+07,36100000,"train","X0","bone","99.9.",1
"1110","22",36900000,3.7e+07,"train","X0","bone","99.9.",1
"1111","22",3.7e+07,37100000,"train","X0","bone","99.9.",1
"1112","22",38800000,38900000,"train","X0","bone","99.9.",1
"1113","22",38900000,3.9e+07,"train","X0","bone","99.9.",1
"1114","22",44200000,44300000,"train","X0","bone","99.9.",1
"1115","22",44500000,44600000,"train","X0","bone","99.9.",1
"1116","22",44700000,44800000,"train","X0","bone","99.9.",1
"1118","22",46400000,46500000,"train","X0","bone","99.9.",1
"1119","22",47700000,47800000,"train","X0","bone","99.9.",1
"1121","X",1300000,1400000,"train","X0","bone","99.9.",1
"1123","X",6700000,6800000,"train","X0","bone","99.9.",1
"1124","X",16400000,16500000,"train","X0","bone","99.9.",1
"1125","X",21400000,21500000,"train","X0","bone","99.9.",1
"1128","X",3.2e+07,32100000,"train","X0","bone","99.9.",1
