"","chr","from","to","data_type","target","cancer_type","labeling_type","repeat.","chr.1","from.1","to.1","data_type.1","target.1","cancer_type.1","labeling_type.1","repeat..1","chr.2","from.2","to.2","data_type.2","target.2","cancer_type.2","labeling_type.2","repeat..2","chr.3","from.3","to.3","data_type.3","target.3","cancer_type.3","labeling_type.3","repeat..3","chr.4","from.4","to.4","data_type.4","target.4","cancer_type.4","labeling_type.4","repeat..4","chr.5","from.5","to.5","data_type.5","target.5","cancer_type.5","labeling_type.5","repeat..5","chr.6","from.6","to.6","data_type.6","target.6","cancer_type.6","labeling_type.6","repeat..6","chr.7","from.7","to.7","data_type.7","target.7","cancer_type.7","labeling_type.7","repeat..7","chr.8","from.8","to.8","data_type.8","target.8","cancer_type.8","labeling_type.8","repeat..8","chr.9","from.9","to.9","data_type.9","target.9","cancer_type.9","labeling_type.9","repeat..9","chr.10","from.10","to.10","data_type.10","target.10","cancer_type.10","labeling_type.10","repeat..10","chr.11","from.11","to.11","data_type.11","target.11","cancer_type.11","labeling_type.11","repeat..11","chr.12","from.12","to.12","data_type.12","target.12","cancer_type.12","labeling_type.12","repeat..12","chr.13","from.13","to.13","data_type.13","target.13","cancer_type.13","labeling_type.13","repeat..13","chr.14","from.14","to.14","data_type.14","target.14","cancer_type.14","labeling_type.14","repeat..14","chr.15","from.15","to.15","data_type.15","target.15","cancer_type.15","labeling_type.15","repeat..15","chr.16","from.16","to.16","data_type.16","target.16","cancer_type.16","labeling_type.16","repeat..16","chr.17","from.17","to.17","data_type.17","target.17","cancer_type.17","labeling_type.17","repeat..17","chr.18","from.18","to.18","data_type.18","target.18","cancer_type.18","labeling_type.18","repeat..18","chr.19","from.19","to.19","data_type.19","target.19","cancer_type.19","labeling_type.19","repeat..19","chr.20","from.20","to.20","data_type.20","target.20","cancer_type.20","labeling_type.20","repeat..20","chr.21","from.21","to.21","data_type.21","target.21","cancer_type.21","labeling_type.21","repeat..21","chr.22","from.22","to.22","data_type.22","target.22","cancer_type.22","labeling_type.22","repeat..22","chr.23","from.23","to.23","data_type.23","target.23","cancer_type.23","labeling_type.23","repeat..23","chr.24","from.24","to.24","data_type.24","target.24","cancer_type.24","labeling_type.24","repeat..24","chr.25","from.25","to.25","data_type.25","target.25","cancer_type.25","labeling_type.25","repeat..25","chr.26","from.26","to.26","data_type.26","target.26","cancer_type.26","labeling_type.26","repeat..26","chr.27","from.27","to.27","data_type.27","target.27","cancer_type.27","labeling_type.27","repeat..27","chr.28","from.28","to.28","data_type.28","target.28","cancer_type.28","labeling_type.28","repeat..28","chr.29","from.29","to.29","data_type.29","target.29","cancer_type.29","labeling_type.29","repeat..29"
"504","15",50800000,50900000,"train","X0","brain","99.",1,"15",50100000,50200000,"train","X0","brain","99.",2,"15",49800000,49900000,"train","X0","brain","99.",3,"15",51100000,51200000,"train","X0","brain","99.",4,"15",49100000,49200000,"train","X0","brain","99.",5,"15",53400000,53500000,"train","X0","brain","99.",6,"15",50300000,50400000,"train","X0","brain","99.",7,"15",49800000,49900000,"train","X0","brain","99.",8,"15",50300000,50400000,"train","X0","brain","99.",9,"15",56400000,56500000,"train","X0","brain","99.",10,"15",50700000,50800000,"train","X0","brain","99.",11,"15",50900000,5.1e+07,"train","X0","brain","99.",12,"15",50900000,5.1e+07,"train","X0","brain","99.",13,"15",50100000,50200000,"train","X0","brain","99.",14,"15",47700000,47800000,"train","X0","brain","99.",15,"15",50100000,50200000,"train","X0","brain","99.",16,"15",53900000,5.4e+07,"train","X0","brain","99.",17,"15",51400000,51500000,"train","X0","brain","99.",18,"15",52300000,52400000,"train","X0","brain","99.",19,"15",5.1e+07,51100000,"train","X0","brain","99.",20,"15",5.1e+07,51100000,"train","X0","brain","99.",21,"15",52800000,52900000,"train","X0","brain","99.",22,"15",47800000,47900000,"train","X0","brain","99.",23,"15",50800000,50900000,"train","X0","brain","99.",24,"15",57100000,57200000,"train","X0","brain","99.",25,"15",47700000,47800000,"train","X0","brain","99.",26,"15",50700000,50800000,"train","X0","brain","99.",27,"15",48500000,48600000,"train","X0","brain","99.",28,"15",47600000,47700000,"train","X0","brain","99.",29,"15",50900000,5.1e+07,"train","X0","brain","99.",30
"505","15",50900000,5.1e+07,"train","X0","brain","99.",1,"15",50300000,50400000,"train","X0","brain","99.",2,"15",50700000,50800000,"train","X0","brain","99.",3,"15",51400000,51500000,"train","X0","brain","99.",4,"15",49800000,49900000,"train","X0","brain","99.",5,"15",53900000,5.4e+07,"train","X0","brain","99.",6,"15",50700000,50800000,"train","X0","brain","99.",7,"15",50100000,50200000,"train","X0","brain","99.",8,"15",50700000,50800000,"train","X0","brain","99.",9,"15",56500000,56600000,"train","X0","brain","99.",10,"15",50800000,50900000,"train","X0","brain","99.",11,"15",5.1e+07,51100000,"train","X0","brain","99.",12,"15",5.1e+07,51100000,"train","X0","brain","99.",13,"15",50700000,50800000,"train","X0","brain","99.",14,"15",48200000,48300000,"train","X0","brain","99.",15,"15",50300000,50400000,"train","X0","brain","99.",16,"15",54200000,54300000,"train","X0","brain","99.",17,"15",51700000,51800000,"train","X0","brain","99.",18,"15",53600000,53700000,"train","X0","brain","99.",19,"15",51100000,51200000,"train","X0","brain","99.",20,"15",51300000,51400000,"train","X0","brain","99.",21,"15",53400000,53500000,"train","X0","brain","99.",22,"15",49600000,49700000,"train","X0","brain","99.",23,"15",50900000,5.1e+07,"train","X0","brain","99.",24,"15",57500000,57600000,"train","X0","brain","99.",25,"15",47800000,47900000,"train","X0","brain","99.",26,"15",50900000,5.1e+07,"train","X0","brain","99.",27,"15",49100000,49200000,"train","X0","brain","99.",28,"15",47700000,47800000,"train","X0","brain","99.",29,"15",5.1e+07,51100000,"train","X0","brain","99.",30
"507","15",51100000,51200000,"train","X0","brain","99.",1,"15",50800000,50900000,"train","X0","brain","99.",2,"15",50800000,50900000,"train","X0","brain","99.",3,"15",51700000,51800000,"train","X0","brain","99.",4,"15",50100000,50200000,"train","X0","brain","99.",5,"15",54200000,54300000,"train","X0","brain","99.",6,"15",50800000,50900000,"train","X0","brain","99.",7,"15",50700000,50800000,"train","X0","brain","99.",8,"15",50800000,50900000,"train","X0","brain","99.",9,"15",56600000,56700000,"train","X0","brain","99.",10,"15",50900000,5.1e+07,"train","X0","brain","99.",11,"15",51100000,51200000,"train","X0","brain","99.",12,"15",51100000,51200000,"train","X0","brain","99.",13,"15",50800000,50900000,"train","X0","brain","99.",14,"15",48500000,48600000,"train","X0","brain","99.",15,"15",50800000,50900000,"train","X0","brain","99.",16,"15",54400000,54500000,"train","X0","brain","99.",17,"15",52300000,52400000,"train","X0","brain","99.",18,"15",53900000,5.4e+07,"train","X0","brain","99.",19,"15",51300000,51400000,"train","X0","brain","99.",20,"15",51400000,51500000,"train","X0","brain","99.",21,"15",53600000,53700000,"train","X0","brain","99.",22,"15",49800000,49900000,"train","X0","brain","99.",23,"15",51400000,51500000,"train","X0","brain","99.",24,"15",58200000,58300000,"train","X0","brain","99.",25,"15",48500000,48600000,"train","X0","brain","99.",26,"15",5.1e+07,51100000,"train","X0","brain","99.",27,"15",49600000,49700000,"train","X0","brain","99.",28,"15",47800000,47900000,"train","X0","brain","99.",29,"15",51100000,51200000,"train","X0","brain","99.",30
"508","15",51300000,51400000,"train","X0","brain","99.",1,"15",51100000,51200000,"train","X0","brain","99.",2,"15",50900000,5.1e+07,"train","X0","brain","99.",3,"15",52300000,52400000,"train","X0","brain","99.",4,"15",50300000,50400000,"train","X0","brain","99.",5,"15",54400000,54500000,"train","X0","brain","99.",6,"15",5.1e+07,51100000,"train","X0","brain","99.",7,"15",50800000,50900000,"train","X0","brain","99.",8,"15",5.1e+07,51100000,"train","X0","brain","99.",9,"15",57500000,57600000,"train","X0","brain","99.",10,"15",51100000,51200000,"train","X0","brain","99.",11,"15",51300000,51400000,"train","X0","brain","99.",12,"15",51300000,51400000,"train","X0","brain","99.",13,"15",50900000,5.1e+07,"train","X0","brain","99.",14,"15",49100000,49200000,"train","X0","brain","99.",15,"15",50900000,5.1e+07,"train","X0","brain","99.",16,"15",5.5e+07,55100000,"train","X0","brain","99.",17,"15",52800000,52900000,"train","X0","brain","99.",18,"15",54200000,54300000,"train","X0","brain","99.",19,"15",51400000,51500000,"train","X0","brain","99.",20,"15",52300000,52400000,"train","X0","brain","99.",21,"15",53900000,5.4e+07,"train","X0","brain","99.",22,"15",50100000,50200000,"train","X0","brain","99.",23,"15",51700000,51800000,"train","X0","brain","99.",24,"15",58300000,58400000,"train","X0","brain","99.",25,"15",49600000,49700000,"train","X0","brain","99.",26,"15",51100000,51200000,"train","X0","brain","99.",27,"15",50300000,50400000,"train","X0","brain","99.",28,"15",48200000,48300000,"train","X0","brain","99.",29,"15",51300000,51400000,"train","X0","brain","99.",30
"509","15",51400000,51500000,"train","X0","brain","99.",1,"15",51400000,51500000,"train","X0","brain","99.",2,"15",5.1e+07,51100000,"train","X0","brain","99.",3,"15",53400000,53500000,"train","X0","brain","99.",4,"15",50900000,5.1e+07,"train","X0","brain","99.",5,"15",5.5e+07,55100000,"train","X0","brain","99.",6,"15",51300000,51400000,"train","X0","brain","99.",7,"15",50900000,5.1e+07,"train","X0","brain","99.",8,"15",51100000,51200000,"train","X0","brain","99.",9,"15",58300000,58400000,"train","X0","brain","99.",10,"15",51300000,51400000,"train","X0","brain","99.",11,"15",51400000,51500000,"train","X0","brain","99.",12,"15",52300000,52400000,"train","X0","brain","99.",13,"15",5.1e+07,51100000,"train","X0","brain","99.",14,"15",49600000,49700000,"train","X0","brain","99.",15,"15",5.1e+07,51100000,"train","X0","brain","99.",16,"15",55200000,55300000,"train","X0","brain","99.",17,"15",53900000,5.4e+07,"train","X0","brain","99.",18,"15",54400000,54500000,"train","X0","brain","99.",19,"15",52300000,52400000,"train","X0","brain","99.",20,"15",52800000,52900000,"train","X0","brain","99.",21,"15",54400000,54500000,"train","X0","brain","99.",22,"15",50300000,50400000,"train","X0","brain","99.",23,"15",52300000,52400000,"train","X0","brain","99.",24,"15",58600000,58700000,"train","X0","brain","99.",25,"15",49800000,49900000,"train","X0","brain","99.",26,"15",51400000,51500000,"train","X0","brain","99.",27,"15",50800000,50900000,"train","X0","brain","99.",28,"15",48500000,48600000,"train","X0","brain","99.",29,"15",51400000,51500000,"train","X0","brain","99.",30
"510","15",51700000,51800000,"train","X0","brain","99.",1,"15",52300000,52400000,"train","X0","brain","99.",2,"15",51100000,51200000,"train","X0","brain","99.",3,"15",53600000,53700000,"train","X0","brain","99.",4,"15",5.1e+07,51100000,"train","X0","brain","99.",5,"15",55100000,55200000,"train","X0","brain","99.",6,"15",51400000,51500000,"train","X0","brain","99.",7,"15",5.1e+07,51100000,"train","X0","brain","99.",8,"15",51300000,51400000,"train","X0","brain","99.",9,"15",58500000,58600000,"train","X0","brain","99.",10,"15",51400000,51500000,"train","X0","brain","99.",11,"15",52300000,52400000,"train","X0","brain","99.",12,"15",52400000,52500000,"train","X0","brain","99.",13,"15",51100000,51200000,"train","X0","brain","99.",14,"15",50100000,50200000,"train","X0","brain","99.",15,"15",51300000,51400000,"train","X0","brain","99.",16,"15",55500000,55600000,"train","X0","brain","99.",17,"15",54200000,54300000,"train","X0","brain","99.",18,"15",55100000,55200000,"train","X0","brain","99.",19,"15",53900000,5.4e+07,"train","X0","brain","99.",20,"15",53400000,53500000,"train","X0","brain","99.",21,"15",5.5e+07,55100000,"train","X0","brain","99.",22,"15",50800000,50900000,"train","X0","brain","99.",23,"15",52400000,52500000,"train","X0","brain","99.",24,"15",58700000,58800000,"train","X0","brain","99.",25,"15",50100000,50200000,"train","X0","brain","99.",26,"15",51700000,51800000,"train","X0","brain","99.",27,"15",50900000,5.1e+07,"train","X0","brain","99.",28,"15",49600000,49700000,"train","X0","brain","99.",29,"15",51700000,51800000,"train","X0","brain","99.",30
"512","15",52400000,52500000,"train","X0","brain","99.",1,"15",52400000,52500000,"train","X0","brain","99.",2,"15",51300000,51400000,"train","X0","brain","99.",3,"15",54400000,54500000,"train","X0","brain","99.",4,"15",51100000,51200000,"train","X0","brain","99.",5,"15",55200000,55300000,"train","X0","brain","99.",6,"15",52400000,52500000,"train","X0","brain","99.",7,"15",51100000,51200000,"train","X0","brain","99.",8,"15",51400000,51500000,"train","X0","brain","99.",9,"15",58600000,58700000,"train","X0","brain","99.",10,"15",51700000,51800000,"train","X0","brain","99.",11,"15",53400000,53500000,"train","X0","brain","99.",12,"15",52800000,52900000,"train","X0","brain","99.",13,"15",51300000,51400000,"train","X0","brain","99.",14,"15",50700000,50800000,"train","X0","brain","99.",15,"15",51400000,51500000,"train","X0","brain","99.",16,"15",56300000,56400000,"train","X0","brain","99.",17,"15",54400000,54500000,"train","X0","brain","99.",18,"15",55200000,55300000,"train","X0","brain","99.",19,"15",54200000,54300000,"train","X0","brain","99.",20,"15",53600000,53700000,"train","X0","brain","99.",21,"15",55100000,55200000,"train","X0","brain","99.",22,"15",50900000,5.1e+07,"train","X0","brain","99.",23,"15",52800000,52900000,"train","X0","brain","99.",24,"15",58800000,58900000,"train","X0","brain","99.",25,"15",50300000,50400000,"train","X0","brain","99.",26,"15",52300000,52400000,"train","X0","brain","99.",27,"15",5.1e+07,51100000,"train","X0","brain","99.",28,"15",49800000,49900000,"train","X0","brain","99.",29,"15",52300000,52400000,"train","X0","brain","99.",30
"513","15",52800000,52900000,"train","X0","brain","99.",1,"15",52800000,52900000,"train","X0","brain","99.",2,"15",51400000,51500000,"train","X0","brain","99.",3,"15",5.5e+07,55100000,"train","X0","brain","99.",4,"15",51300000,51400000,"train","X0","brain","99.",5,"15",55500000,55600000,"train","X0","brain","99.",6,"15",52800000,52900000,"train","X0","brain","99.",7,"15",51300000,51400000,"train","X0","brain","99.",8,"15",51700000,51800000,"train","X0","brain","99.",9,"15",58700000,58800000,"train","X0","brain","99.",10,"15",52300000,52400000,"train","X0","brain","99.",11,"15",53900000,5.4e+07,"train","X0","brain","99.",12,"15",53400000,53500000,"train","X0","brain","99.",13,"15",51700000,51800000,"train","X0","brain","99.",14,"15",50800000,50900000,"train","X0","brain","99.",15,"15",52300000,52400000,"train","X0","brain","99.",16,"15",56600000,56700000,"train","X0","brain","99.",17,"15",5.5e+07,55100000,"train","X0","brain","99.",18,"15",55800000,55900000,"train","X0","brain","99.",19,"15",54400000,54500000,"train","X0","brain","99.",20,"15",54400000,54500000,"train","X0","brain","99.",21,"15",55200000,55300000,"train","X0","brain","99.",22,"15",5.1e+07,51100000,"train","X0","brain","99.",23,"15",53400000,53500000,"train","X0","brain","99.",24,"15",59300000,59400000,"train","X0","brain","99.",25,"15",50700000,50800000,"train","X0","brain","99.",26,"15",52400000,52500000,"train","X0","brain","99.",27,"15",51100000,51200000,"train","X0","brain","99.",28,"15",50300000,50400000,"train","X0","brain","99.",29,"15",52400000,52500000,"train","X0","brain","99.",30
"514","15",53400000,53500000,"train","X0","brain","99.",1,"15",53400000,53500000,"train","X0","brain","99.",2,"15",51700000,51800000,"train","X0","brain","99.",3,"15",55200000,55300000,"train","X0","brain","99.",4,"15",51400000,51500000,"train","X0","brain","99.",5,"15",56400000,56500000,"train","X0","brain","99.",6,"15",53600000,53700000,"train","X0","brain","99.",7,"15",51400000,51500000,"train","X0","brain","99.",8,"15",52300000,52400000,"train","X0","brain","99.",9,"15",58800000,58900000,"train","X0","brain","99.",10,"15",52400000,52500000,"train","X0","brain","99.",11,"15",54200000,54300000,"train","X0","brain","99.",12,"15",53900000,5.4e+07,"train","X0","brain","99.",13,"15",52300000,52400000,"train","X0","brain","99.",14,"15",50900000,5.1e+07,"train","X0","brain","99.",15,"15",52400000,52500000,"train","X0","brain","99.",16,"15",56700000,56800000,"train","X0","brain","99.",17,"15",55100000,55200000,"train","X0","brain","99.",18,"15",56400000,56500000,"train","X0","brain","99.",19,"15",55100000,55200000,"train","X0","brain","99.",20,"15",5.5e+07,55100000,"train","X0","brain","99.",21,"15",55500000,55600000,"train","X0","brain","99.",22,"15",51100000,51200000,"train","X0","brain","99.",23,"15",53600000,53700000,"train","X0","brain","99.",24,"15",59400000,59500000,"train","X0","brain","99.",25,"15",50800000,50900000,"train","X0","brain","99.",26,"15",52800000,52900000,"train","X0","brain","99.",27,"15",51400000,51500000,"train","X0","brain","99.",28,"15",50700000,50800000,"train","X0","brain","99.",29,"15",53400000,53500000,"train","X0","brain","99.",30
"515","15",53600000,53700000,"train","X0","brain","99.",1,"15",53900000,5.4e+07,"train","X0","brain","99.",2,"15",52300000,52400000,"train","X0","brain","99.",3,"15",55800000,55900000,"train","X0","brain","99.",4,"15",51700000,51800000,"train","X0","brain","99.",5,"15",56500000,56600000,"train","X0","brain","99.",6,"15",53900000,5.4e+07,"train","X0","brain","99.",7,"15",52300000,52400000,"train","X0","brain","99.",8,"15",52400000,52500000,"train","X0","brain","99.",9,"15",59100000,59200000,"train","X0","brain","99.",10,"15",53900000,5.4e+07,"train","X0","brain","99.",11,"15",54400000,54500000,"train","X0","brain","99.",12,"15",54200000,54300000,"train","X0","brain","99.",13,"15",52400000,52500000,"train","X0","brain","99.",14,"15",5.1e+07,51100000,"train","X0","brain","99.",15,"15",52800000,52900000,"train","X0","brain","99.",16,"15",57500000,57600000,"train","X0","brain","99.",17,"15",55800000,55900000,"train","X0","brain","99.",18,"15",56600000,56700000,"train","X0","brain","99.",19,"15",55500000,55600000,"train","X0","brain","99.",20,"15",55200000,55300000,"train","X0","brain","99.",21,"15",56300000,56400000,"train","X0","brain","99.",22,"15",51300000,51400000,"train","X0","brain","99.",23,"15",53900000,5.4e+07,"train","X0","brain","99.",24,"15",59700000,59800000,"train","X0","brain","99.",25,"15",50900000,5.1e+07,"train","X0","brain","99.",26,"15",53400000,53500000,"train","X0","brain","99.",27,"15",52300000,52400000,"train","X0","brain","99.",28,"15",50800000,50900000,"train","X0","brain","99.",29,"15",53600000,53700000,"train","X0","brain","99.",30
"519","15",5.5e+07,55100000,"train","X0","brain","99.",1,"15",54200000,54300000,"train","X0","brain","99.",2,"15",53400000,53500000,"train","X0","brain","99.",3,"15",56300000,56400000,"train","X0","brain","99.",4,"15",52300000,52400000,"train","X0","brain","99.",5,"15",56600000,56700000,"train","X0","brain","99.",6,"15",54400000,54500000,"train","X0","brain","99.",7,"15",52400000,52500000,"train","X0","brain","99.",8,"15",52800000,52900000,"train","X0","brain","99.",9,"15",59300000,59400000,"train","X0","brain","99.",10,"15",54400000,54500000,"train","X0","brain","99.",11,"15",5.5e+07,55100000,"train","X0","brain","99.",12,"15",54400000,54500000,"train","X0","brain","99.",13,"15",52800000,52900000,"train","X0","brain","99.",14,"15",51300000,51400000,"train","X0","brain","99.",15,"15",53400000,53500000,"train","X0","brain","99.",16,"15",58200000,58300000,"train","X0","brain","99.",17,"15",56300000,56400000,"train","X0","brain","99.",18,"15",57100000,57200000,"train","X0","brain","99.",19,"15",55800000,55900000,"train","X0","brain","99.",20,"15",55500000,55600000,"train","X0","brain","99.",21,"15",56400000,56500000,"train","X0","brain","99.",22,"15",51700000,51800000,"train","X0","brain","99.",23,"15",54200000,54300000,"train","X0","brain","99.",24,"15",59800000,59900000,"train","X0","brain","99.",25,"15",5.1e+07,51100000,"train","X0","brain","99.",26,"15",53900000,5.4e+07,"train","X0","brain","99.",27,"15",52400000,52500000,"train","X0","brain","99.",28,"15",50900000,5.1e+07,"train","X0","brain","99.",29,"15",53900000,5.4e+07,"train","X0","brain","99.",30
"520","15",55100000,55200000,"train","X0","brain","99.",1,"15",54400000,54500000,"train","X0","brain","99.",2,"15",53600000,53700000,"train","X0","brain","99.",3,"15",56600000,56700000,"train","X0","brain","99.",4,"15",52400000,52500000,"train","X0","brain","99.",5,"15",56700000,56800000,"train","X0","brain","99.",6,"15",55100000,55200000,"train","X0","brain","99.",7,"15",52800000,52900000,"train","X0","brain","99.",8,"15",53900000,5.4e+07,"train","X0","brain","99.",9,"15",59800000,59900000,"train","X0","brain","99.",10,"15",55200000,55300000,"train","X0","brain","99.",11,"15",55200000,55300000,"train","X0","brain","99.",12,"15",5.5e+07,55100000,"train","X0","brain","99.",13,"15",53400000,53500000,"train","X0","brain","99.",14,"15",51400000,51500000,"train","X0","brain","99.",15,"15",53600000,53700000,"train","X0","brain","99.",16,"15",58500000,58600000,"train","X0","brain","99.",17,"15",56400000,56500000,"train","X0","brain","99.",18,"15",57500000,57600000,"train","X0","brain","99.",19,"15",56300000,56400000,"train","X0","brain","99.",20,"15",55800000,55900000,"train","X0","brain","99.",21,"15",56500000,56600000,"train","X0","brain","99.",22,"15",52300000,52400000,"train","X0","brain","99.",23,"15",55100000,55200000,"train","X0","brain","99.",24,"15",60100000,60200000,"train","X0","brain","99.",25,"15",51400000,51500000,"train","X0","brain","99.",26,"15",54200000,54300000,"train","X0","brain","99.",27,"15",52800000,52900000,"train","X0","brain","99.",28,"15",5.1e+07,51100000,"train","X0","brain","99.",29,"15",54200000,54300000,"train","X0","brain","99.",30
"523","15",55800000,55900000,"train","X0","brain","99.",1,"15",55100000,55200000,"train","X0","brain","99.",2,"15",53900000,5.4e+07,"train","X0","brain","99.",3,"15",56700000,56800000,"train","X0","brain","99.",4,"15",52800000,52900000,"train","X0","brain","99.",5,"15",57500000,57600000,"train","X0","brain","99.",6,"15",55200000,55300000,"train","X0","brain","99.",7,"15",53600000,53700000,"train","X0","brain","99.",8,"15",54200000,54300000,"train","X0","brain","99.",9,"15",60100000,60200000,"train","X0","brain","99.",10,"15",55500000,55600000,"train","X0","brain","99.",11,"15",56300000,56400000,"train","X0","brain","99.",12,"15",55100000,55200000,"train","X0","brain","99.",13,"15",54200000,54300000,"train","X0","brain","99.",14,"15",51700000,51800000,"train","X0","brain","99.",15,"15",53900000,5.4e+07,"train","X0","brain","99.",16,"15",58600000,58700000,"train","X0","brain","99.",17,"15",56500000,56600000,"train","X0","brain","99.",18,"15",58200000,58300000,"train","X0","brain","99.",19,"15",56500000,56600000,"train","X0","brain","99.",20,"15",56300000,56400000,"train","X0","brain","99.",21,"15",56600000,56700000,"train","X0","brain","99.",22,"15",52400000,52500000,"train","X0","brain","99.",23,"15",55500000,55600000,"train","X0","brain","99.",24,"15",60200000,60300000,"train","X0","brain","99.",25,"15",51700000,51800000,"train","X0","brain","99.",26,"15",54400000,54500000,"train","X0","brain","99.",27,"15",53400000,53500000,"train","X0","brain","99.",28,"15",51300000,51400000,"train","X0","brain","99.",29,"15",54400000,54500000,"train","X0","brain","99.",30
